tweeter_tweetid,tweet,sentiment
LakatosZsolt_615297082400866304,"@kunos3242 tévedés, mondok neked legalább 5 éjjel-nappalit Budapest belvárosában.",3
turulbagoly_550254606195122177,fölrugnám legszívesebben azt aki egy ic ajtót nem tud kinyitni -,2
kata_PM_612554047804055552,ossze kellene baratkoznom valakivel aki tombhazban lakik es felvitetni magam a tetore😐,3
nviliam7_598588516432519170,Grat a Juvéseknek! Respect!,3
tornyosikrisz_593340042468265984,@nadyratiya volt itt kavar idén. Holnapmb nyitunk megint. :),4
kepszakadas_621970047431479296,"@nadyratiya ja meg vegyük hozzá, hogy én heti kétszer minimum bejárok és tudom mikor jön áru :D",3
_annapanna_623216676990005248,"annyi kávét ittam ma, hogy 7,41 évig nem alszok majd #okos",3
medlajn_604698278022774786,@mrscottpilgrim ha nem csatlakozol én már tényleg nem is tudom mit gondoljak rólad!! ;D,2
csaloganycsok_603539633914388480,Amikor egyedül vagyok a koliban és.mégis két emberre főzök :) a megszokás vagy a gondoskodás ereje :) #kolilife,4
mazsolacska_421018449880444928,"@konnektoriszony @tschyllagh @csiguszka @jesuisfleur @tschdavid sütikben igen, de magában nem",3
szivedbezarva_608719038408200193,"de most felszívtam magam és akkor is folytatom, mert minél hamarabb túl akarok ezen esni. #elozo",3
imola_85_628269292027555840,"@Frogcarrot @zakkantanett és a mosogatógépről se, amiről oly régóta álmodozom!",3
mona0618_628519005435920384,"@_GRAFI eltörni nem áll szándékomban, maximum ha nagyon engedetlen lesz ;D",3
csaloganycsok_557178903085981698,Jöhet a sokat várt pihenés.  pápá vizsgák! #éljünktovabb,3
viktoriaivan_614770234197721088,Im at Magnet Ház https://t.co/FOfIWuuIzm,3
Rekaa5SOS_627174294800494593,@CsireLaura hanyadik resznel jarsz?:),3
_PiSTI_627454452342108160,"@strob hagyma, csípős van benne? :D",3
borsionline_586135677001199616,amikor már harmadik napja ugyanazt a zenét hallgatod... :3,3
Sindare195_623149977301319680,A youtube nem listázott videó esetén is problémázik a copyright-os muzsikáért?,3
zsannuszi_624885029756370944,"nem is olyan rossz ez a délutános műszak, itt legalább százszor hűvösebb van, mint otthon",4
bencarvu_627759435885223936,"Mindenki fú de lelkes az egyetem miatt, én meg jólvan, csak tudjuk már le",2
maddame_x_626334969795903488,@abale96 funkció nem működik a neptunban,3
krxkrax__626512379761827840,"@stydiari @fruzsiconda az a baj, hogy volt mar pelda arra, hogy a Teen Wolfban csalodtam, de a The 100-ban meg sosem*",3
lberes_623751288237461504,@MartinBlond @dude75 mint az ÁLLATOK?,3
mesibm_623852236712624129,"Tök normális, hogy 40 fokban hosszú nadrágot és pulcsit vásárolok #fucklogic",3
oneselfsnail_620653324602372097,Közel 3 órája zsibbadok. Szerintem egy lónak valót nyomtak belém. Rég volt ebéd... #foghúzás,2
bogdantamas_624140377784758272,"@Vodafone_HU Eddig nem nagyon hasznaltam, mert az elozo telefonon el se indult (iphone 4) :D",2
fnnsz06_628547770228588544,"RT @dagadtpanda: Valahányszor kinyitsz egy könyvet és elolvasod, egy fa elmosolyodik látván, hogy van élet a halál után.",4
MMargoB_609112973160906752,"Azt hiszed, a mámor nem az én karomba fog dobni?... Nem fogsz feledni, csak ha én akarom!",2
Ni0_626663597989621760,"A mai munkanapot Netsky, Feint, Extan és The Prototypes urakkal próbálom elviselhetőbbé tenni 🎧🎶 #nowplaying",2
kelt_624524952448974848,A Fidesz közleménye: Választ várunk Vona Gábortól: mióta üzletelnek bevándorlókkal? - kemény a verseny,2
ptZool_625050705766809600,@adiz0r gondolom nem sok :P,3
Ailey__627514653044834304,"aaaaaaaaaaajj, úgy sajnálom James Connort :( pont lecsúszott a döntőről, pedig tökre megérdemelte volna! #Kazan2015 #diving",2
insignificant36_626881968043622400,"tudod hogy nem jon el, de azert varsz... http://t.co/Xh8AS8r0kR",2
MillerFernando9_573529087874101250,Alkeszka day #csütörtök #whiskey #cola #sör #alkoholistalettem http://t.co/XSbpUuQQbw,4
ChenendlerBong_607179429266259968,"Megígértem a féradt lila Papaya szoknyácskámnak, a barna Mayo kabátkámnak, és a türkiz Orsay felsőmnek, hogy ezentúl minden más lesz.:)",4
K_cinti3_598952430638891008,"izomlaz lett a labamba, bar hat ora allas utan ez nem meglepo",2
tinaa__623721400382160896,"@_cattitude_ a felnőtt kifestő a mostani nagy vágyam, de az animal kingdom",3
SzimiPeti_503458680772505600,@matruskasub  köszönet a munkádért ;) egyre izgalmasabb ez az évad is!,4
eperkonzerv_621822643809984512,@w_ejdi méregtelenítek =),4
MrSuperEgo_593246199399972865,"@oneselfsnail Persze, zseniális volt! : )",4
DeanWeasel_519116381397479424,@dajer93 Lassan lehet megteríteni a klubszobában egy ágyat :),4
zakkantanett_626731620498862081,@deinoerd jössz holnap a @budapest_park -ba?,3
delicesoul_580082320943681538,Ez én vagyok! :DDDDD http://t.co/W7LcDBirXP,4
kovi_624302297540087812,"jó kis egér a magic mouse: repült két szobát, nekivágódott a falnak, és még mindig egyben van.",2
kkinga124_588004230167994370,@Nikolett123 jaja ugyis csak arra lesz jo meg már csak arra jo xDD,4
tbenedek__577544981746941952,"@xBB7x Xiaomi termékekkel eddig csak pozitív tapasztalataim vannak: fülhallgató, külső akksi. Én Mi Band-ot fogok venni",4
cat_a_flame_626401342580498433,"@mergenc :DD vannak, ők adják a szállást, szóval ahogy kiérünk, nem veszünk el :D",4
soniavetor_625331934726606849,Mekkora köcsög vagyok ma...😂,2
szolosijozsef_541692454123347968,Ezért szeretem a decembert. Már csak a hó hiányzik. http://t.co/Hs4JTttIhK,4
bertalandavid_616659138186186753,ez egy iszonyat jó plakát #hiányzikamalév http://t.co/LcDYBEM3uj,4
laurapasztor_441571472428261376,Raadasul szakos tanart...,3
szelidvadallat_625575784003055617,@maddame_x a Neptunban az Ügyintézés fül alatt a Beiratkozás/Bejelentkezésnél írja ezt?,3
Real_LisaEM_601725354609405952,@GinaKovaacs Havagnese :),4
_Rychy__627501452970344448,Végre megjöttem!,4
krxkrax__626750352163876865,"@xbecksie *de mondtam is neki, hogy inkább örüljön, hogy olvasok és nem az a fajta gyerek vagyok, aki éjjel-nappal videójátékozik",3
kepszakadas_622315959773208576,Szerintem nyáron erősebb a gravitáció,4
MrSuperEgo_613223886449168384,A zene amitől eldobod az agyad! : ) 10/10 Cross My Heart Hope To Die - Two Shots (Official Video) http://t.co/ttgLckCdKd,4
data36_com_568355044321579008,A Big Data egy limonádés stand példáján keresztül... És a Big Data a Te üzletedben?,3
Hoschek__627900611284090880,"@Rebcebab @bakapuki Szerintem ez amúgy tök jogos a részedről, egyáltalán nem butthurt dolog...",2
Eni08_556429703083737089,"@_monana ilyen volt csak a plakat boltban, ez jobban nezett ki mint a masik beallitas",3
sztyuiphoto_622076760134447105,RT @MilGra: kész :D http://t.co/0JnZflLoNZ,4
Frogcarrot_628266465800650752,a videó eddigi látogatóiból egy hárommilliót tuti Csájuhász meg a Tetthely brigádja tesz ki,3
bertablogol_618865875085598720,"13 iráni nő megmutatja a sminkes neszeszerét, és beszél a sminkelésről: http://t.co/nCPgWpFqxP",4
rencsokolom_626441086567845888,"Nővérem csinálja ezt a ruháimmal, de ha visszakérem, akkor is újra kölcsön kéri és kezdődik elölről.",3
AttilaFarkas__596944482060378112,"@MartonIvanyi azt nem bánom, hogy megnézzük, de legyen akkor 1 meccs :D",3
sarnyait_616281888450314242,Sarnyai Tweetmondó is out! http://t.co/4QdDmAQ9iV Stories via @szekyjanos @tanbacsi @InsidePoland,3
saboarpad_624267640668856320,Már 3 napja vagyok a Beyond the black rainbow hatása alatt... 2001 keresztbe oltva Lynch-el. A zene őrület!!!😱,4
wyctim_627543890279665664,Instant ágy. http://t.co/hzAATcZV7j,4
cattaro_624696116441968640,"Egy akkora éjjeli lepke szállt rá az előbb a hátamra, hogy szabályosan megéreztem a súlyát.",3
dreamorreality_626869586768605184,"@dreamorreality számomra szentségtörés, ha előbb a filmváltozatot nézem meg, szóval muszáj lesz gyorsan beszereznem valahonnan",3
xfannieperke_602804579797983232,Amerikai tündérek meggysöre #bff #missU #blessed  #ezkínos @ Borozó Békéscsaba https://t.co/U3vDzrwbeE,4
BoboTheDoc_627506448260538368,"@Cefren_ igen, de most összeveszett velem úgy, hogy meg se szólaltam, ezért nem beszél hozzám, hát ez is valami :D",2
BoboTheDoc_627301992730349568,"Gyanítom elkaptam valamit. Fázom, izzadok, de ráz a hideg.",2
RadoczGabor_406820481816608768,Webáruház: hétvégén zárva?  http://t.co/e1yNs85tUE,3
dzsiti_627913189586509824,"@nEo90258314 az előbb közölte @pndrbglrk, hogy 15 kell neki, így elég szűkös a költségvetés, majd meglátjuk :DDD",3
zsoltbarabas_607929652649336832,Laptopom 3 napig szervizbe. #félembervagyok,2
giivk_627547551206670336,6 hónapig birta 2 _elem_ a vezeték nélküli billentyűzetben (Apple). Mintha ilyen 1-2 hónapról olvastam volna tweeteket.,4
AttilaFarkas__625047920321167360,"Tyrant 2x3 20%on. De ebben a részben 2x annyi a szöveg, mint eddig, szóval eltart egy darabig. #tyranthu",3
lilian2190_624511330813349888,@klarky75 itt az összetevő,3
Judee0625_625770941868584960,@mergenc nem nagyon kérdeztem még ilyesmit senkitől 😀,3
kata_PM_614074154766237696,Az élet habos oldalát** http://t.co/Hr1YHF9KhO,4
rekaorsolya_609114781719642112,w/ @rolandpcz és a többiek (@ Duna-parti Sétány) https://t.co/bomXAWb6uV,4
_colorofmyroom_607117588640997376,a labamon van valami ize ami valoszinuleg szemolcs,2
sixxcomment_623096945624645632,"Humans: az AMC megint megfogta az isten lábát - Úgy vagyok én a remake-kekkel, mint az MLSZ a magyar futball közve... http://t.co/kQIIwCSrvl",4
vilibali_628212637139103744,"Legyen eszed, szexelj rengeteget!",4
kovi_616253361407590400,"Tájékoztatjuk, hogy Önnek 15 Ft lejárt fizetési határidejű tartozása van. - megvárom a behajtókat.",2
hazmester_600727545437417472,"RT @MilGra: ha don gattónak egy borz ugrik a hátára, az hátborz on gatto? #elnezest #ennyiretellett",4
zsannuszi_628291304179548160,"@mergenc jó, rendben.",3
kadareszter_616363757678276608,"Gucci, Versace, Dolce&amp;Gabbana, Vera Wang. Szóval fashion show.",3
Zzzzz_20194_627537208942182400,"#esbringa Ettől fèltem, mint Párizs...",2
fightclub29_626405353123676160,"@erahurka koszonom szepen :)) es tudom, erdekes, hogy pont a nagy kedvencemmel :)",4
imola_85_628297799612940288,"@hexkelly elhiszem, hogy zavaró. most nyáron Balázs is 8-9 között fekszik, mert csak estefelé tudunk kimenni játszani a meleg miatt, %",2
nvrcnt_626496398054322176,nincs kedved pénteken vagy szegeden önkénteskedni és bulizni vagy a művészetek völgyébe menni? Jajajajj.,4
dagadtpanda_628140638983331840,"@sateenkaarigirl köszönöm már megvan, anya végül döntött helyettem:)",4
Dorka__299401931351285760,"Tegnap volt a nêvnapom, csak közlöm....:)",3
xnarancsviragx_628295631489105920,mi ez a lépcsőn énekelgetés végem,2
zsofim_balogh_626932189515640832,vagy csak már mindenben a kapaszkodót keresem,2
tuzvolte_530810849783713792,"Bár nem látszik, ezek bizony világító pingvinek a tenger szikláin! #penguins #Salerno http://t.co/zKzdUeqPtS",4
diincii_557250908795723776,"Léteznek olyan tollak,amiket hosszú éveken keresztül használunk és azt hisszük róluk,hogy sose fogynak ki.Pedig de...#RIPötévestollam :(",2
BekiRose6_615909721342656512,@CzunyiV Holnapután VOLT!!!!!! 😃 Mit vegyek fel?! 😂😂😂 #VOLT2015,4
kooshali_523083138772520960,"Mától elérhető a #Biohair-ben a #HairStudio legújabb fejlesztésünk, a vendégértékelő képernyő. http://t.co/KPRKly0Tue",3
vilibali_628270159132782592,"A pálinkát nem kérem, valaki? Áhh Fater úgyis betolja. http://t.co/vSsJ5s5NSO",4
benceboros_624106325891485696,"@sbistvan ilyeneket árulunk, beszerzési áruk nincs ezer forint. Nem rosszak, de sajnos elég gagyik egy Philips, Griffin, stb mezőnyben.",2
gabornemethi_620959743520194560,@dude75 Parkolóval természetesen. Azért nem olyan kicsi az a bolygó.,3
vagnerreka_617032053796806656,"@raczatti: Ha adok egy korrupciós puszit, ihatok mèg egy üveg sört?  ❤️",4
nvrcnt_622872793886101504,@broadmajestic Én is ilyesmire készültem/készülök.,3
5Secondser_626027508119547904,"oké, még egy paris hiltonos tweet és tiltom a nőt #5SOSHUNGARY",2
Frogcarrot_627617609035456513,"Egy pici elcsodálkozás azért még néha van, hogy mindenki magyar körülöttem, de közel sem annyira, mint mikor Amerikából jöttem meg #előző",3
DarnyikSzilvia_561853456059994112,"‘Megszülni, de nem birtokolni, megalkotni, de nem hasznosítani, vezetni, de nem uralkodni.’ - #szerencsesüti :P #idézek",4
abrahamzsolt_627452601857101824,#palkove #summerof15 #startups #balaton #hungary #friends #rajk @ Pálköve… https://t.co/v9r7wFWhQp,4
noemitotev_610887986943799297,"RT @_vvega_: pont ma van 20 éve, h Céline és Jesse találkoztak egy Bécsbe tartó vonaton. örök kedvenc romantikus filmem (a folytatások is) …",4
coffeeandcapote_622369725260144640,"Isteni dolog pénteken szabin lenni, tegnap pompásan kikapcsolódtam a strandolással, sok beszélgetéssel, napozással. 🌞",4
_cs_g_553188958990245889,"@mefiblogger @_Phelan_ @_vvega_ @simanadam általában aránytalanul drága a szállítás, de egy Squaremile előfizetés pl. nem rossz",3
cattaro_623943784271884288,@calibana nem olvad le a tüzes víztől?,3
evapeneva_622434130106667008,"@V4ND4 ez baromi régóta izgat engem is, ha belevàgsz majd írj milyen volt :)",4
xnuffx_622864421367488513,@mendaxdurden persze :) amúgy jó cucc széna illatban is lakni :D,4
SirBali_619171098802958336,"@csibar a képeken nem látszik, fókuszmotort nem sérült. Nem muszáj megcsináltatni. Viszont így eladni sem tudom.",2
jvrm8_624891724142395392,"Végre geci (@ Orfűi Kistó in Orfű, Baranya) https://t.co/WBITJX8Lxp",4
azAttis_388938284434739200,"@csakiistvan azert epulnek, hogy ne legyen ilyen szegyen",3
BekiRose6_609008305126699008,"@CzunyiV szerinted Dancsó Péter megengedte, hogy nyelvtanozzunk? :D",4
kockasfulu_569932841221562369,"mérges voltam, h nem rosamund pike nyert a tökéletes női szociopatáért. aztán rájöttem, h nem láttam a still alice-t. meg h ez az oscar.",2
birozso_619801268891066368,"...amikor arra kelsz, hogy valaki iszonyat hangosan bedörömböl a redőnyön :( #falunvagyunk",2
aratob_508898373811060736,"Az SAP HANA nemcsak egy adatbázis, hanem egy olyan platform, ami közel valós időre gyorsítja az üzleti folyamatokat",4
lenszirom_424498372834119680,kishúg az én egykori osztálytermemben írta a felvételit. a tablóképem vigyázó tekintetével kísérve.,4
blaskolevi_627081843867828224,Miért nincs még Magyarországon Netflix? :( http://t.co/UeRF06wWLe,2
Vod4fone_628105783524388864,"@Ni0 ráadásul ő hozta fel, én nem is erőltettem mert nem tudtam még hogy ő hogy van vele.",4
bogcsa08_624175937970655232,lassan még a székről is lefolyok olyan meleg van 😂🌞🔥🔥,2
trapphenci_580592496402657280,Hátulról még sose láttad... http://t.co/PW9GeVNRK1,4
ZombieBird__615856860692918272,"Reggel 8 órakor elkezdték az ablakom alatt csinálni a járdát. Jó volt hallgatni, ahogy törik fel a betont és beleremeg az egész ház.",2
aagitorok_617363714866610177,"tegnap azt álmodtam, hogy Kit Harington levágatta a haját, és mindenki azzal jött, hogy látod, megmondtam, hogy Jon Snow meghalt",3
grekasubs_627931359739256832,#TheMindyProject 2x11 felirat a http://t.co/Sj6nPKKOmy-ról tölthető. A bormelltartó és a tánc kihagyhatatlan! :D Jó szórakozást! :),4
Fadam23_623901818272223232,"Viszi este munka után ingyen, mert ezért külön nem fizetnek, csak gondolom a posta kapja a pénzt érte. Így lesz a heti 30 órából 35-6 kb.",2
LakatosZsolt_622735430061060096,Bejelentkezés a Balatonszántód - Tihanyi kompról: http://t.co/G1JgaicWuP via @YouTube,3
zakkantanett_628538535591702528,"megmentettünk egy kis denevért az utcáról, drukkoljatok, hogy túlélje a délutánt, mert visszük dokihoz &lt;3",4
orsolyacsibrik_603068606453252096,"Nagy volt a meglepődés, ugyanis Pécs helyett Bécsben kötöttünk ki. Csodálatos hétvégét tudhatok magam mögött! 💖 http://t.co/dCJIXIRibm",4
habosvilla_624612688631476224,"@amazsi 10 volt nálam és 40 @bcsbcs -nél, de megdobta a listáját, mikor valaki elküldött neki 28 nevet :)",3
MilGra_626482784983490561,"@lor_vagyok úúú, lemaradok egy agallochról?!? :(",2
jaszberenyi_591895515924713472,"Amikor már nem látok életcélt magamnak, helyre tesznek a miszpicsák - már azért jó élni, hogy idegesíted... http://t.co/8UfBsB71Ge",2
CsireLaura_628260962005614592,most úgy meg innék egy bögre zöld teát,3
sophienyuszi_628489800308379648,"Míg @pozzone kockatáborban lesz, addig a lányok jönnek hozzám bulikázni, meg kellett ígérnem tegnap, hogy a macskát nem sminkeljük ki",4
DarnyikSzilvia_563360486297960449,12 fényképet tettem közzé a Facebookon a(z) „Apám megmutatja WERK” című albumban http://t.co/1mbnqmtJCR,4
